,time,volume,Timestamp,RF_BuySignal,RF_SellSignal,rsi_buy,rsi_sell,gaizy_color,GreenArrow,RedArrow,close,open,high,low,BarIndex,Signal_Final
1970-01-01 00:00:00.000000878,1749983700,19.49269,2025-06-15 10:35:00,0,0,False,False,green,False,False,105013.535,105052.87461942309,105052.87461942309,104974.79,5.0,0
1970-01-01 00:00:00.000000879,1749984000,26.22459,2025-06-15 10:40:00,0,0,False,False,green,False,False,105043.94,105033.20480971155,105098.02,104991.13,6.0,0
1970-01-01 00:00:00.000000880,1749984300,16.64705,2025-06-15 10:45:00,0,0,False,False,green,False,False,105130.925,105038.57240485577,105188.96,105038.57240485577,7.0,0
1970-01-01 00:00:00.000000881,1749984600,32.33921,2025-06-15 10:50:00,0,0,False,False,green,True,False,105138.25,105084.7487024279,105162.99,105084.7487024279,8.0,0
1970-01-01 00:00:00.000000882,1749984900,11.41064,2025-06-15 10:55:00,0,0,False,False,black,False,False,105112.7775,105111.49935121395,105120.0,105091.63,1.0,0
1970-01-01 00:00:00.000000883,1749985200,13.99073,2025-06-15 11:00:00,0,0,False,False,black,False,False,105110.9725,105112.13842560697,105127.65,105088.23,2.0,0
1970-01-01 00:00:00.000000884,1749985500,8.48559,2025-06-15 11:05:00,0,0,False,False,black,False,False,105104.98499999999,105111.55546280349,105145.89,105077.95,3.0,0
1970-01-01 00:00:00.000000885,1749985800,16.77875,2025-06-15 11:10:00,0,0,False,False,black,False,False,105108.9475,105108.27023140174,105162.51,105084.0,4.0,0
1970-01-01 00:00:00.000000886,1749986100,11.77182,2025-06-15 11:15:00,0,0,False,False,black,False,True,105079.4425,105108.60886570087,105109.53,105044.11,5.0,-1
1970-01-01 00:00:00.000000887,1749986400,15.37536,2025-06-15 11:20:00,0,0,False,False,black,False,False,105048.4,105094.02568285044,105094.02568285044,105030.43,1.0,0
1970-01-01 00:00:00.000000888,1749986700,21.22509,2025-06-15 11:25:00,0,0,False,False,black,False,True,105017.325,105071.21284142521,105071.21284142521,104994.75,2.0,0
1970-01-01 00:00:00.000000889,1749987000,6.75442,2025-06-15 11:30:00,0,0,False,False,black,False,False,104972.49250000001,105044.26892071261,105044.26892071261,104943.99,1.0,0
1970-01-01 00:00:00.000000890,1749987300,24.02194,2025-06-15 11:35:00,0,0,False,False,black,False,False,104966.125,105008.38071035632,105008.38071035632,104946.0,1.0,0
1970-01-01 00:00:00.000000891,1749987600,16.16828,2025-06-15 11:40:00,0,1,False,False,black,False,False,104957.65,104987.25285517816,104987.25285517816,104921.77,2.0,0
1970-01-01 00:00:00.000000892,1749987900,17.62564,2025-06-15 11:45:00,0,0,False,False,red,False,False,104959.605,104972.45142758908,104986.51,104920.0,3.0,0
1970-01-01 00:00:00.000000893,1749988200,22.39883,2025-06-15 11:50:00,0,0,False,False,black,False,False,105007.925,104966.02821379455,105064.07,104966.02821379455,4.0,0
1970-01-01 00:00:00.000000894,1749988500,21.7825,2025-06-15 11:55:00,0,0,False,False,black,False,False,104979.22750000001,104986.97660689728,105015.63,104915.14,5.0,0
1970-01-01 00:00:00.000000895,1749988800,9.96301,2025-06-15 12:00:00,0,0,False,False,black,False,False,104973.5325,104983.10205344865,104983.10205344865,104964.0,6.0,0
1970-01-01 00:00:00.000000896,1749989100,28.59551,2025-06-15 12:05:00,0,0,False,False,black,False,False,105039.23,104978.31727672432,105119.88,104955.48,7.0,0
1970-01-01 00:00:00.000000897,1749989400,35.86389,2025-06-15 12:10:00,1,0,False,False,light_green,True,False,105129.055,105008.77363836215,105176.48,105008.77363836215,8.0,2
1970-01-01 00:00:00.000000898,1749989700,17.28574,2025-06-15 12:15:00,0,0,False,False,light_green,False,False,105150.2575,105068.91431918107,105176.48,105068.91431918107,1.0,0
1970-01-01 00:00:00.000000899,1749990000,9.93067,2025-06-15 12:20:00,0,0,False,False,black,False,False,105110.9225,105109.58590959053,105159.86,105061.99,2.0,0
1970-01-01 00:00:00.000000900,1749990300,16.67458,2025-06-15 12:25:00,0,0,False,False,black,False,False,105046.76999999999,105110.25420479526,105110.25420479526,105022.06,3.0,0
1970-01-01 00:00:00.000000901,1749990600,11.29812,2025-06-15 12:30:00,0,0,False,False,black,False,False,105037.635,105078.51210239762,105078.51210239762,105013.5,4.0,0
1970-01-01 00:00:00.000000902,1749990900,12.74957,2025-06-15 12:35:00,0,0,False,False,black,False,False,105062.6675,105058.07355119882,105122.19,105040.24,5.0,0
1970-01-01 00:00:00.000000903,1749991200,23.37829,2025-06-15 12:40:00,0,0,False,False,black,False,False,105079.22750000001,105060.3705255994,105123.65,105040.0,6.0,0
1970-01-01 00:00:00.000000904,1749991500,15.91746,2025-06-15 12:45:00,0,0,False,False,black,False,False,105106.17749999999,105069.7990127997,105122.11,105067.47,7.0,0
1970-01-01 00:00:00.000000905,1749991800,52.75599,2025-06-15 12:50:00,0,0,False,False,light_green,True,False,105201.8375,105087.98825639984,105296.0,105087.98825639984,8.0,0
1970-01-01 00:00:00.000000906,1749992100,22.86754,2025-06-15 12:55:00,0,0,False,False,light_green,False,False,105273.3225,105144.91287819992,105290.55,105144.91287819992,1.0,0
1970-01-01 00:00:00.000000907,1749992400,29.67864,2025-06-15 13:00:00,0,0,False,False,light_green,False,False,105281.495,105209.11768909995,105336.72,105209.11768909995,2.0,0
1970-01-01 00:00:00.000000908,1749992700,45.32916,2025-06-15 13:05:00,0,0,False,False,light_green,True,False,105360.76749999999,105245.30634454997,105474.51,105220.65,3.0,0
1970-01-01 00:00:00.000000909,1749993000,71.51961,2025-06-15 13:10:00,0,0,False,False,light_green,False,False,105454.045,105303.03692227497,105537.39,105303.03692227497,1.0,0
1970-01-01 00:00:00.000000910,1749993300,20.62657,2025-06-15 13:15:00,0,0,False,True,black,False,False,105382.56,105378.54096113748,105476.45,105318.74,2.0,0
1970-01-01 00:00:00.000000911,1749993600,23.95361,2025-06-15 13:20:00,0,0,False,False,black,False,False,105448.565,105380.55048056874,105566.39,105330.74,3.0,0
1970-01-01 00:00:00.000000912,1749993900,25.88859,2025-06-15 13:25:00,0,0,False,False,black,True,False,105529.1575,105414.55774028436,105595.6,105414.55774028436,4.0,1
1970-01-01 00:00:00.000000913,1749994200,26.8747,2025-06-15 13:30:00,0,0,False,True,black,False,False,105445.1975,105471.85762014218,105483.33,105386.02,1.0,0
1970-01-01 00:00:00.000000914,1749994500,16.66435,2025-06-15 13:35:00,0,0,False,False,black,False,True,105364.79,105458.52756007109,105458.52756007109,105294.11,2.0,0
1970-01-01 00:00:00.000000915,1749994800,27.13901,2025-06-15 13:40:00,0,0,False,False,black,False,False,105407.2125,105411.65878003553,105505.61,105308.82,1.0,0
1970-01-01 00:00:00.000000916,1749995100,34.59067,2025-06-15 13:45:00,0,0,False,False,black,True,False,105545.24250000001,105409.43564001776,105660.31,105409.43564001776,2.0,0
1970-01-01 00:00:00.000000917,1749995400,15.3481,2025-06-15 13:50:00,0,0,False,False,black,False,False,105516.01,105477.3390700089,105553.65,105462.38,1.0,0
1970-01-01 00:00:00.000000918,1749995700,13.24503,2025-06-15 13:55:00,0,0,False,False,black,False,False,105527.9025,105496.67453500445,105553.13,105496.67453500445,2.0,0
1970-01-01 00:00:00.000000919,1749996000,36.03532,2025-06-15 14:00:00,0,0,False,False,black,False,False,105462.0625,105512.28851750222,105560.0,105383.34,3.0,0
1970-01-01 00:00:00.000000920,1749996300,14.92539,2025-06-15 14:05:00,0,0,False,False,black,False,False,105434.925,105487.17550875111,105495.32,105360.12,4.0,0
1970-01-01 00:00:00.000000921,1749996600,18.71089,2025-06-15 14:10:00,0,0,False,False,black,False,False,105449.9125,105461.05025437556,105495.33,105404.49,5.0,0
1970-01-01 00:00:00.000000922,1749996900,23.69277,2025-06-15 14:15:00,0,0,False,False,red,False,True,105380.9075,105455.48137718778,105458.32,105314.83,6.0,-1
1970-01-01 00:00:00.000000923,1749997200,19.29621,2025-06-15 14:20:00,0,0,False,False,red,False,False,105354.2625,105418.1944385939,105418.1944385939,105308.82,1.0,0
1970-01-01 00:00:00.000000924,1749997500,11.13508,2025-06-15 14:25:00,0,0,False,False,black,False,False,105369.35,105386.22846929694,105397.05,105342.64,2.0,0
1970-01-01 00:00:00.000000925,1749997800,10.29013,2025-06-15 14:30:00,0,0,False,False,black,False,False,105370.88,105377.78923464847,105397.06,105316.89,3.0,0
1970-01-01 00:00:00.000000926,1749998100,23.0671,2025-06-15 14:35:00,0,0,False,False,black,True,False,105492.8225,105374.33461732423,105591.21,105374.33461732423,4.0,1
1970-01-01 00:00:00.000000927,1749998400,24.19412,2025-06-15 14:40:00,0,0,False,False,black,False,False,105552.86499999999,105433.57855866212,105596.49,105433.57855866212,1.0,0
1970-01-01 00:00:00.000000928,1749998700,66.37959,2025-06-15 14:45:00,0,0,False,False,black,True,False,105626.9525,105493.22177933106,105773.82,105493.22177933106,2.0,0
1970-01-01 00:00:00.000000929,1749999000,54.56035,2025-06-15 14:50:00,0,0,False,False,black,False,False,105741.19,105560.08713966553,105838.24,105560.08713966553,1.0,0
1970-01-01 00:00:00.000000930,1749999300,33.71745,2025-06-15 14:55:00,0,0,False,False,black,False,False,105716.8375,105650.63856983276,105794.09,105645.09,2.0,0
